t,Zr,X1,X2
"2,456","0,019957764","0,019217256","0,018161681"
"2,457","0,019957764","0,019200563","0,017937643"
"2,458","0,019957764","0,019188741","0,017718475"
"2,459","0,019957764","0,019181789","0,017504178"
"2,46","0,019957764","0,019169966","0,017285011"
"2,461","0,019957764","0,019153589","0,017070713"
"2,462","0,019957764","0,019137213","0,016856416"
"2,463","0,019957764","0,019116281","0,01664699"
"2,464","0,019957764","0,019104775","0,016437563"
"2,465","0,019957764","0,019083844","0,016228136"
"2,466","0,019957764","0,019053488","0,016018709"
"2,467","0,019957764","0,019018262","0,015804412"
"2,468","0,019957764","0,018983351","0,015599856"
"2,469","0,019957764","0,018948441","0,0153953"
"2,47","0,019957764","0,018918401","0,015195614"
"2,471","0,019957764","0,018883807","0,015000798"
"2,472","0,019957764","0,018849212","0,014805983"
"2,473","0,019957764","0,018805193","0,014611167"
"2,474","0,019957764","0,018756304","0,014411481"
"2,475","0,019957764","0,018697989","0,014211795"
"2,476","0,019957764","0,018639675","0,014012109"
"2,477","0,019957764","0,018581677","0,013822164"
"2,478","0,019957764","0,018523679","0,013632219"
"2,479","0,019957764","0,01846568","0,013442274"
"2,48","0,019957764","0,018388832","0,013252328"
"2,481","0,019957764","0,01832628","0,013067254"
"2,482","0,019957764","0,018259173","0,012887049"
"2,483","0,019957764","0,018177771","0,012701975"
"2,484","0,019957764","0,018101239","0,01252177"
"2,485","0,019955566","0,018019836","0,012336695"
"2,486","0,019955566","0,017929009","0,012151621"
"2,487","0,019955566","0,017843053","0,011971416"
"2,488","0,019957764","0,017752542","0,011796082"
"2,489","0,019957764","0,017657476","0,011625619"
"2,49","0,019955566","0,017571836","0,011455155"
"2,491","0,019955566","0,01747677","0,011284691"
"2,492","0,019955566","0,01737228","0,011114228"
"2,493","0,019955566","0,01726779","0,010943764"
"2,494","0,019955566","0,017153875","0,0107733"
"2,495","0,019955566","0,017044831","0,010607707"
"2,496","0,019955566","0,016940656","0,010446984"
"2,497","0,019955566","0,016831928","0,010291132"
"2,498","0,019955566","0,01672807","0,01014015"
"2,499","0,019955566","0,016624212","0,009989168"
"2,5","0,019955566","0,016515799","0,009843056"
"2,501","0,019955566","0,016407386","0,009696945"
"2,502","0,019955566","0,016289549","0,009550833"
"2,503","0,019955566","0,016176582","0,009409592"
"2,504","0,019953369","0,016063615","0,00926835"
"2,505","0,019953369","0,015955519","0,009131979"
"2,506","0,019953369","0,015842868","0,009000479"
"2,507","0,019953369","0,015749382","0,008878719"
"2,508","0,019953369","0,015646472","0,008756959"
"2,509","0,019953369","0,015543878","0,00864494"
"2,51","0,019953369","0,015445838","0,008528051"
"2,511","0,019953369","0,015343244","0,008416032"
"2,512","0,019953369","0,01524552","0,008308884"
"2,513","0,019953369","0,015142926","0,008196865"
"2,514","0,019953369","0,015050073","0,008094587"
"2,515","0,019953369","0,014957219","0,007992308"
"2,516","0,019951172","0,014864366","0,00789003"
"2,517","0,019951172","0,014776383","0,007792622"
"2,518","0,019951172","0,014683845","0,007700085"
"2,519","0,019951172","0,014605603","0,007612418"
"2,52","0,019951172","0,014532231","0,007529621"
"2,521","0,019951172","0,014454305","0,007451695"
"2,522","0,019951172","0,014385804","0,007373769"
"2,523","0,019951172","0,014303007","0,007290972"
"2,524","0,019951172","0,014234506","0,007213046"
"2,525","0,019951172","0,014156579","0,00713512"
"2,526","0,019948975","0,014092948","0,007062064"
"2,527","0,019948975","0,014024763","0,006993879"
"2,528","0,019948975","0,013970873","0,006930564"
"2,529","0,019948975","0,013921853","0,006872119"
"2,53","0,019948975","0,013872833","0,006813674"
"2,531","0,019948975","0,013823813","0,00675523"
"2,532","0,019948975","0,013774793","0,006696785"
"2,533","0,019948975","0,013730644","0,006643211"
"2,534","0,019948975","0,013691365","0,006594507"
"2,535","0,019948975","0,013652085","0,006545803"
"2,536","0,019948975","0,013612806","0,006497099"
"2,537","0,019948975","0,013587822","0,006453265"
"2,538","0,019946777","0,013553414","0,006409432"
"2,539","0,019946777","0,01353817","0,006375339"
"2,54","0,019946777","0,013522927","0,006341246"
"2,541","0,019946777","0,013512555","0,006312024"
"2,542","0,019946777","0,013492757","0,006282802"
"2,543","0,019946777","0,013482384","0,006253579"
"2,544","0,019946777","0,013476882","0,006229228"
"2,545","0,019946777","0,01347625","0,006209746"
"2,546","0,019946777","0,013489913","0,006195135"
"2,547","0,019946777","0,013499022","0,006185394"
"2,548","0,019946777","0,013513001","0,006180524"
"2,549","0,019946777","0,013536405","0,006175653"
"2,55","0,019946777","0,013550384","0,006170783"
"2,551","0,019946777","0,013569234","0,006170783"
"2,552","0,019946777","0,013602378","0,006175653"
"2,553","0,019946777","0,013630969","0,006185394"
"2,554","0,019946777","0,013664429","0,006200005"
"2,555","0,019946777","0,01369789","0,006214616"
"2,556","0,019946777","0,013740776","0,006229228"
"2,557","0,019946777","0,013783977","0,006253579"
"2,558","0,01994458","0,013827179","0,006277931"
"2,559","0,01994458","0,01387525","0,006307154"
"2,56","0,01994458","0,013928193","0,006341246"
"2,561","0,01994458","0,013981135","0,006375339"
"2,562","0,01994458","0,014034077","0,006409432"
"2,563","0,01994458","0,01409189","0,006448395"
"2,564","0,01994458","0,014154573","0,006492229"
"2,565","0,01994458","0,014212702","0,006540932"
"2,566","0,01994458","0,014285126","0,006594507"
"2,567","0,01994458","0,014348125","0,006648081"
"2,568","0,01994458","0,014411124","0,006701655"
"2,569","0,01994458","0,014478993","0,0067601"
"2,57","0,01994458","0,014546863","0,006818545"
"2,571","0,01994458","0,014614732","0,006876989"
"2,572","0,01994458","0,014678047","0,006940304"
"2,573","0,01994458","0,014746232","0,00700849"
"2,574","0,01994458","0,014819288","0,007081546"
"2,575","0,01994458","0,014897215","0,007159472"
"2,576","0,01994458","0,01497027","0,007232528"
"2,577","0,01994458","0,015038772","0,007310454"
"2,578","0,01994458","0,015112144","0,007393251"
"2,579","0,01994458","0,015180645","0,007471177"
"2,58","0,01994458","0,015244592","0,007553973"
"2,581","0,01994458","0,015317964","0,00763677"
"2,582","0,01994458","0,015386781","0,007724437"
"2,583","0,01994458","0,015446174","0,007812104"
"2,584","0,01994458","0,015519862","0,007904641"
"2,585","0,01994458","0,015588995","0,008002049"
"2,586","0,01994458","0,015658129","0,008099457"
"2,587","0,01994458","0,015722708","0,008201735"
"2,588","0,01994458","0,015787287","0,008304013"
"2,589","0,01994458","0,015851866","0,008406291"
"2,59","0,01994458","0,015916445","0,00850857"
"2,591","0,01994458","0,01597647","0,008615718"
"2,592","0,01994458","0,016041365","0,008727737"
"2,593","0,01994458","0,016096835","0,008839756"
"2,594","0,01994458","0,016152305","0,008951775"
"2,595","0,01994458","0,016207776","0,009063794"
"2,596","0,01994458","0,016263562","0,009185554"
"2,597","0,01994458","0,016324219","0,009312184"
"2,598","0,01994458","0,016380321","0,009443684"
"2,599","0,01994458","0,016445848","0,009575185"
"2,6","0,01994458","0,01650195","0,009706685"
"2,601","0,01994458","0,016553498","0,009843056"
"2,602","0,01994458","0,016600176","0,009974557"
"2,603","0,01994458","0,016651723","0,010110928"
"2,604","0,01994458","0,016698717","0,010252169"
"2,605","0,01994458","0,016750581","0,010398281"
"2,606","0,01994458","0,016802445","0,010544392"
"2,607","0,01994458","0,016849754","0,010695374"
"2,608","0,01994458","0,016897064","0,010846356"
"2,609","0,01994458","0,016944373","0,010997338"
"2,61","0,01994458","0,016982258","0,01114832"
"2,611","0,01994458","0,017020143","0,011299302"
"2,612","0,01994458","0,017058343","0,011460025"
"2,613","0,01994458","0,017091674","0,011615878"
"2,614","0,01994458","0,017129874","0,011776601"
"2,615","0,01994458","0,017168075","0,011937323"
"2,616","0,01994458","0,017196851","0,012098046"
"2,617","0,01994458","0,017230497","0,01226364"
"2,618","0,01994458","0,017264144","0,012429233"
"2,619","0,01994458","0,017283495","0,012589956"
"2,62","0,01994458","0,017302846","0,012750678"
"2,621","0,01994458","0,017322197","0,012911401"
"2,622","0,01994458","0,017332124","0,013072124"
"2,623","0,01994458","0,01734692","0,013237717"
"2,624","0,01994458","0,017366588","0,013408181"
"2,625","0,01994458","0,017386255","0,013578645"
"2,626","0,01994458","0,017405922","0,013749108"
"2,627","0,01994458","0,017416164","0,013919572"
"2,628","0,01994458","0,017430961","0,014085165"
"2,629","0,01994458","0,017436333","0,014250758"
"2,63","0,01994458","0,017441705","0,014416351"
"2,631","0,01994458","0,017447077","0,014581945"
"2,632","0,01994458","0,01746219","0,014757279"
"2,633","0,01994458","0,017482173","0,014937483"
"2,634","0,01994458","0,017497286","0,015112817"
"2,635","0,01994458","0,017512399","0,015288151"
"2,636","0,01994458","0,017518087","0,015463485"
"2,637","0,01994458","0,017528329","0,015633949"
"2,638","0,01994458","0,017538571","0,015804412"
"2,639","0,01994458","0,017539389","0,015974876"
"2,64","0,01994458","0,017559372","0,01615508"
"2,641","0,01994458","0,017579355","0,016335285"
"2,642","0,01994458","0,017599339","0,016515489"
"2,643","0,01994458","0,017619322","0,016695693"
"2,644","0,01994458","0,017639305","0,016875898"
"2,645","0,01994458","0,017654418","0,017051232"
"2,646","0,01994458","0,017678955","0,017226566"
"2,647","0,01994458","0,017694068","0,0174019"
"2,648","0,01994458","0,017709181","0,017577234"
"2,649","0,01994458","0,017738589","0,017757438"
"2,65","0,01994458","0,017767997","0,017937643"
"2,651","0,01994458","0,01778798","0,018117847"
"2,652","0,01994458","0,017826813","0,018298051"
"2,653","0,01994458","0,017861091","0,018483126"
"2,654","0,01994458","0,017890499","0,018663331"
"2,655","0,01994458","0,017929332","0,018843535"
"2,656","0,01994458","0,017963294","0,019018869"
"2,657","0,01994458","0,017997256","0,019194203"
"2,658","0,01994458","0,018026348","0,019364667"
"2,659","0,01994458","0,018064865","0,01953513"
"2,66","0,01994458","0,018093957","0,019705594"
"2,661","0,01994458","0,018137344","0,019880928"
"2,662","0,01994458","0,018190156","0,020056262"
"2,663","0,01994458","0,018238413","0,020236466"
"2,664","0,01994458","0,018291225","0,0204118"
"2,665","0,01994458","0,018334296","0,020577394"
"2,666","0,01994458","0,018372497","0,020738116"
"2,667","0,01994458","0,018415252","0,020893969"
"2,668","0,01994458","0,018453137","0,021044951"
"2,669","0,01994458","0,018495892","0,021200803"
"2,67","0,01994458","0,018552942","0,021361526"
"2,671","0,01994458","0,018605438","0,021527119"
"2,672","0,01994458","0,018671913","0,021687842"
"2,673","0,01994458","0,018724093","0,021843695"
"2,674","0,01994458","0,018780827","0,021994677"
"2,675","0,01994458","0,018837562","0,022145659"
"2,676","0,01994458","0,018884555","0,0222869"
"2,677","0,01994458","0,018931549","0,022428141"
"2,678","0,01994458","0,019002262","0,022574253"
"2,679","0,01994458","0,019063551","0,022720365"
"2,68","0,01994458","0,01912971","0,022871347"
"2,681","0,01994458","0,019200423","0,023017458"
"2,682","0,01994458","0,019266266","0,0231587"
"2,683","0,01994458","0,019327239","0,023295071"
"2,684","0,01994458","0,019397637","0,023431441"
"2,685","0,01994458","0,019448868","0,023558072"
"2,686","0,01994458","0,01952382","0,023689572"
"2,687","0,01994458","0,019589347","0,023821073"
"2,688","0,01994458","0,019664299","0,023952573"
"2,689","0,01994458","0,019734381","0,024079203"
"2,69","0,01994458","0,019804462","0,024205833"
"2,691","0,01994458","0,019874543","0,024332463"
"2,692","0,01994458","0,019939755","0,024454223"
"2,693","0,01994458","0,02000952","0,024571113"
"2,694","0,01994458","0,020074731","0,024692872"
"2,695","0,01994458","0,020144496","0,024809762"
"2,696","0,01994458","0,020218816","0,024921781"
"2,697","0,01994458","0,020288582","0,02503867"
"2,698","0,01994458","0,020367772","0,025155559"
"2,699","0,01994458","0,020437221","0,025262708"
"2,7","0,01994458","0,020506671","0,025369856"
"2,701","0,01994458","0,02057125","0,025472134"
"2,702","0,01994458","0,020635829","0,025574413"
"2,703","0,019946777","0,020695538","0,02567182"
"2,704","0,019946777","0,020755246","0,025769228"
"2,705","0,019946777","0,020819825","0,025871506"
"2,706","0,019946777","0,020888959","0,025968914"
"2,707","0,019946777","0,020953222","0,026061452"
"2,708","0,019946777","0,021012615","0,026149119"
"2,709","0,019946777","0,021072007","0,026236786"
"2,71","0,019946777","0,021117105","0,026319582"
"2,711","0,019946777","0,021171627","0,026402379"
"2,712","0,019946777","0,021230704","0,026480305"
"2,713","0,019946777","0,021280356","0,026558231"
"2,714","0,019946777","0,021330007","0,026636157"
"2,715","0,019946777","0,021384214","0,026709213"
"2,716","0,019946777","0,021424125","0,026777399"
"2,717","0,019946777","0,02146859","0,026840714"
"2,718","0,019946777","0,021513056","0,026904029"
"2,719","0,019946777","0,021552651","0,026962474"
"2,72","0,019948975","0,021577951","0,027016048"
"2,721","0,019948975","0,021612676","0,027069622"
"2,722","0,019948975","0,0216474","0,027123196"
"2,723","0,019948975","0,021677255","0,0271719"
"2,724","0,019948975","0,021707109","0,027220604"
"2,725","0,019948975","0,021736963","0,027269308"
"2,726","0,019948975","0,021761947","0,027313142"
"2,727","0,019948975","0,021782061","0,027352105"
"2,728","0,019948975","0,021797304","0,027386197"
"2,729","0,019948975","0,021807677","0,02741542"
"2,73","0,019951172","0,02181805","0,027444642"
"2,731","0,019951172","0,021828422","0,027473864"
"2,732","0,019951172","0,02184822","0,027503087"
"2,733","0,019951172","0,021858593","0,027532309"
"2,734","0,019951172","0,021868965","0,027561531"
"2,735","0,019951172","0,021869597","0,027581013"
"2,736","0,019953369","0,021874784","0,027595624"
"2,737","0,019953369","0,021865675","0,027605365"
"2,738","0,019953369","0,021856566","0,027615106"
"2,739","0,019953369","0,021861753","0,027629717"
"2,74","0,019953369","0,021852644","0,027639458"
"2,741","0,019953369","0,021843535","0,027649198"
"2,742","0,019953369","0,021843851","0,027658939"
"2,743","0,019953369","0,021829872","0,02766381"
"2,744","0,019953369","0,021820447","0,02766381"
"2,745","0,019953369","0,021806152","0,027658939"
"2,746","0,019953369","0,021777562","0,027649198"
"2,747","0,019953369","0,021758396","0,027639458"
"2,748","0,019953369","0,021739231","0,027629717"
"2,749","0,019953369","0,021720065","0,027619976"
"2,75","0,019953369","0,021700899","0,027610235"
"2,751","0,019953369","0,021676864","0,027595624"
"2,752","0,019953369","0,021657382","0,027576143"
"2,753","0,019953369","0,021628476","0,027556661"
"2,754","0,019953369","0,021604124","0,027532309"
"2,755","0,019953369","0,021570347","0,027507957"
"2,756","0,019953369","0,021536254","0,027473864"
"2,757","0,019953369","0,021507032","0,027444642"
"2,758","0,019953369","0,021472939","0,027410549"
"2,759","0,019953369","0,021438846","0,027376457"
"2,76","0,019953369","0,021399883","0,027337493"
"2,761","0,019953369","0,02135605","0,02729366"
"2,762","0,019953369","0,021316771","0,027244956"
"2,763","0,019953369","0,021268067","0,027196252"
"2,764","0,019953369","0,021223917","0,027142678"
"2,765","0,019953369","0,021184638","0,027093974"
"2,766","0,019953369","0,021140489","0,0270404"
"2,767","0,019953369","0,021096339","0,026986825"
"2,768","0,019953369","0,021047319","0,026928381"
"2,769","0,019953369","0,020993429","0,026865066"
"2,77","0,019953369","0,020948964","0,026801751"
"2,771","0,019953369","0,020899628","0,026733565"
"2,772","0,019953369","0,020840867","0,02666538"
"2,773","0,019953369","0,020791531","0,026597194"
"2,774","0,019953369","0,02074675","0,026524139"
"2,775","0,019953369","0,020692543","0,026451083"
"2,776","0,019953369","0,020642891","0,026373156"
"2,777","0,019953369","0,020583815","0,02629523"
"2,778","0,019953369","0,020529292","0,026212434"
"2,779","0,019953369","0,02047477","0,026129637"
"2,78","0,019953369","0,020420248","0,02604684"
"2,781","0,019953369","0,02037028","0,025959173"
"2,782","0,019953369","0,020320312","0,025871506"
"2,783","0,019953369","0,020265474","0,025778969"
"2,784","0,019953369","0,020215506","0,025691302"
"2,785","0,019953369","0,020160668","0,025598765"
"2,786","0,019953369","0,020120125","0,025511098"
"2,787","0,019953369","0,020069841","0,02541369"
"2,788","0,019953369","0,020019557","0,025316282"
"2,789","0,019953369","0,019964403","0,025214004"
"2,79","0,019953369","0,019918673","0,025111726"
"2,791","0,019953369","0,019877814","0,025014318"
"2,792","0,019953369","0,019832084","0,02491204"
"2,793","0,019953369","0,019791225","0,024814632"
"2,794","0,019953369","0,019754921","0,024712354"
"2,795","0,019953369","0,019713745","0,024605205"
"2,796","0,019953369","0,019677125","0,024493186"
"2,797","0,019953369","0,019631079","0,024381167"
"2,798","0,019953369","0,019589588","0,024264278"
"2,799","0,019953369","0,019557838","0,024157129"
"2,8","0,019953369","0,019521217","0,024045111"
"2,801","0,019953369","0,019494021","0,023933092"
"2,802","0,019953369","0,0194574","0,023821073"
"2,803","0,019953369","0,019425334","0,023704183"
"2,804","0,019953369","0,019392952","0,023577553"
"2,805","0,019953369","0,01936544","0,023455793"
"2,806","0,019953369","0,019318762","0,023324293"
"2,807","0,019953369","0,01929125","0,023202533"
"2,808","0,019953369","0,019258868","0,023075903"
"2,809","0,019953369","0,01923591","0,022949273"
"2,81","0,019953369","0,019212953","0,022822643"
"2,811","0,019953369","0,019189995","0,022696013"
"2,812","0,019953369","0,019162167","0,022564512"
"2,813","0,019953369","0,019134339","0,022433012"
"2,814","0,019953369","0,019111066","0,022296641"
"2,815","0,019953369","0,019087792","0,02216027"
"2,816","0,019953369","0,019064519","0,022023899"
"2,817","0,019953369","0,019036375","0,021882658"
"2,818","0,019953369","0,019022526","0,021746287"
"2,819","0,019953369","0,018999253","0,021609916"
"2,82","0,019953369","0,018975979","0,021473545"
"2,821","0,019953369","0,01896213","0,021337174"
"2,822","0,019953369","0,018943411","0,021195933"
"2,823","0,019953369","0,018924692","0,021054692"
"2,824","0,019953369","0,018905973","0,02091345"
"2,825","0,019953369","0,018896678","0,020772209"
"2,826","0,019953369","0,018873089","0,020626097"
"2,827","0,019953369","0,018863794","0,020484856"
"2,828","0,019953369","0,018840205","0,020338744"
"2,829","0,019953369","0,01883091","0,020197503"
"2,83","0,019953369","0,018821616","0,020056262"
"2,831","0,019953369","0,018807767","0,019919891"
"2,832","0,019953369","0,018798473","0,01977865"
"2,833","0,019953369","0,018789178","0,019637408"
"2,834","0,019953369","0,018775014","0,019491297"
"2,835","0,019953369","0,018756294","0,019350056"
"2,836","0,019953369","0,018747","0,019208814"
"2,837","0,019953369","0,018737706","0,019067573"
"2,838","0,019953369","0,018714116","0,018921461"
"2,839","0,019953369","0,018704822","0,01878022"
"2,84","0,019953369","0,018695527","0,018638979"
"2,841","0,019953369","0,018681679","0,018502608"
"2,842","0,019953369","0,01866783","0,018366237"
"2,843","0,019953369","0,018649111","0,018224996"
"2,844","0,019953369","0,018635262","0,018088625"
"2,845","0,019953369","0,018616543","0,017947383"
"2,846","0,019953369","0,018597824","0,017806142"
"2,847","0,019953369","0,018579104","0,017664901"
"2,848","0,019953369","0,018565256","0,01752853"
"2,849","0,019953369","0,018541982","0,017392159"
"2,85","0,019953369","0,018518708","0,017255788"
"2,851","0,019953369","0,018490565","0,017114547"
"2,852","0,019953369","0,018467291","0,016978176"
"2,853","0,019953369","0,018434593","0,016841805"
"2,854","0,019953369","0,018416189","0,016710305"
"2,855","0,019953369","0,018388362","0,016578804"
"2,856","0,019953369","0,018360534","0,016447304"
"2,857","0,019953369","0,018332706","0,016315803"
"2,858","0,019953369","0,018295453","0,016184303"
"2,859","0,019953369","0,018262755","0,016047932"
"2,86","0,019953369","0,018225502","0,015916431"
"2,861","0,019953369","0,01819312","0,015789801"
"2,862","0,019953369","0,018151312","0,015663171"
"2,863","0,019953369","0,018109505","0,015536541"
"2,864","0,019953369","0,018072569","0,015414781"
"2,865","0,019953369","0,018035632","0,015293021"
"2,866","0,019953369","0,017993825","0,015166391"
"2,867","0,019953369","0,017956888","0,015044632"
"2,868","0,019953369","0,017910527","0,014922872"
"2,869","0,019953369","0,017864165","0,014801112"
"2,87","0,019953369","0,017822674","0,014684223"
"2,871","0,019953369","0,017766888","0,014562463"
"2,872","0,019953369","0,017725397","0,014445574"
"2,873","0,019953369","0,017674481","0,014328684"
"2,874","0,019953369","0,01761901","0,014216665"
"2,875","0,019953369","0,017572965","0,014104647"
"2,876","0,019953369","0,017527235","0,014002368"
"2,877","0,019953369","0,01748606","0,01389522"
"2,878","0,019951172","0,01743546","0,013788071"
"2,879","0,019951172","0,017380306","0,013685793"
"2,88","0,019951172","0,017324836","0,013573774"
"2,881","0,019951172","0,017269681","0,013471496"
"2,882","0,019951172","0,017214527","0,013369218"
"2,883","0,019951172","0,017164243","0,01327181"
"2,884","0,019951172","0,01711883","0,013179273"
"2,885","0,019951172","0,017068862","0,013091606"
"2,886","0,019951172","0,017018894","0,013003939"
"2,887","0,019951172","0,016968926","0,012916272"
"2,888","0,019951172","0,016914088","0,012823734"
"2,889","0,019951172","0,01686412","0,012736067"
"2,89","0,019951172","0,016809598","0,012653271"
"2,891","0,019951172","0,01675963","0,012565604"
"2,892","0,019951172","0,016709978","0,012487677"
"2,893","0,019951172","0,016660326","0,012409751"
"2,894","0,019951172","0,016610674","0,012331825"
"2,895","0,019951172","0,016561338","0,01226364"
"2,896","0,019951172","0,016516557","0,012190584"
"2,897","0,019951172","0,016467221","0,012122398"
"2,898","0,019951172","0,016417885","0,012054213"
"2,899","0,019951172","0,016377974","0,011986027"
"2,9","0,019951172","0,016333508","0,011922712"
"2,901","0,019951172","0,016284172","0,011854527"
"2,902","0,019951172","0,016239707","0,011791212"
"2,903","0,019951172","0,016200112","0,011732767"
"2,904","0,019951172","0,016146222","0,011669452"
"2,905","0,019951172","0,016111497","0,011615878"
"2,906","0,019951172","0,016067347","0,011562303"
"2,907","0,019951172","0,016037493","0,0115136"
"2,908","0,019951172","0,016012509","0,011469766"
"2,909","0,019951172","0,01597323","0,011421062"
"2,91","0,019951172","0,015938821","0,011377229"
"2,911","0,019951172","0,015908967","0,011328525"
"2,912","0,019951172","0,015874558","0,011284691"
"2,913","0,019951172","0,015840149","0,011240858"
"2,914","0,019951172","0,015820036","0,011201895"
"2,915","0,019951172","0,015795368","0,011167802"
"2,916","0,019951172","0,01577557","0,01113858"
"2,917","0,019948975","0,015755773","0,011109357"
"2,918","0,019948975","0,015735975","0,011080135"
"2,919","0,019948975","0,015721048","0,011055783"
"2,92","0,019951172","0,015706121","0,011031431"
"2,921","0,019951172","0,015686323","0,011002209"
"2,922","0,019948975","0,015680821","0,010977857"
"2,923","0,019948975","0,015670764","0,010958375"
"2,924","0,019948975","0,015665578","0,010943764"
"2,925","0,019948975","0,015660391","0,010929153"
"2,926","0,019948975","0,015660075","0,010919412"
"2,927","0,019948975","0,01566463","0,010914542"
"2,928","0,019948975","0,015669184","0,010909671"
"2,929","0,019948975","0,015659443","0,010899931"
"2,93","0,019948975","0,015663998","0,01089506"
"2,931","0,019948975","0,015673423","0,01089506"
"2,932","0,019948975","0,015673423","0,01089506"
"2,933","0,019948975","0,015682847","0,01089506"
"2,934","0,019948975","0,015687718","0,010899931"
"2,935","0,019948975","0,015697459","0,010909671"
"2,936","0,019948975","0,015707199","0,010919412"
"2,937","0,019948975","0,01571694","0,010929153"
"2,938","0,019948975","0,015726681","0,010938894"
"2,939","0,019948975","0,015741292","0,010953505"
"2,94","0,019948975","0,015755903","0,010968116"
"2,941","0,019948975","0,01576109","0,010982727"
"2,942","0,019948975","0,015780571","0,011002209"
"2,943","0,019948975","0,015785758","0,01101682"
"2,944","0,019948975","0,015805239","0,011036301"
"2,945","0,019948975","0,015829591","0,011060653"
"2,946","0,019948975","0,015839648","0,011080135"
"2,947","0,019948975","0,015854575","0,011104487"
"2,948","0,019948975","0,015874057","0,011123968"
"2,949","0,019948975","0,015888984","0,01114832"
"2,95","0,019948975","0,015908781","0,011177543"
"2,951","0,019948975","0,015928579","0,011206765"
"2,952","0,019948975","0,015948376","0,011235987"
"2,953","0,019948975","0,015982469","0,01127008"
"2,954","0,019948975","0,016007137","0,011304173"
"2,955","0,019948975","0,016031805","0,011338266"
"2,956","0,019948975","0,016056473","0,011372358"
"2,957","0,019948975","0,016071716","0,011406451"
"2,958","0,019948975","0,016101254","0,011445414"
"2,959","0,019948975","0,016121368","0,011484377"
"2,96","0,019948975","0,016150906","0,01152334"
"2,961","0,019948975","0,01617589","0,011567174"
"2,962","0,019948975","0,016215169","0,011615878"
"2,963","0,019948975","0,016245024","0,011664582"
"2,964","0,019948975","0,016274878","0,011713286"
"2,965","0,019948975","0,016299862","0,011757119"
"2,966","0,019948975","0,016324846","0,011800953"
"2,967","0,019948975","0,0163547","0,011849656"
"2,968","0,019948975","0,01638","0,011903231"
"2,969","0,019948975","0,016414725","0,011956805"
"2,97","0,019948975","0,016440025","0,012010379"
"2,971","0,019948975","0,016470195","0,012068824"
"2,972","0,019948975","0,016500366","0,012127269"
"2,973","0,019948975","0,016525666","0,012180843"
"2,974","0,019948975","0,016555836","0,012239288"
"2,975","0,019948975","0,016586006","0,012297732"
"2,976","0,019948975","0,016616177","0,012356177"
"2,977","0,019948975","0,016641792","0,012419492"
"2,978","0,019948975","0,016667408","0,012482807"
"2,979","0,019948975","0,016693024","0,012546122"
"2,98","0,019948975","0,016723511","0,012614308"
"2,981","0,019948975","0,016753997","0,012682493"
"2,982","0,019948975","0,016779929","0,012755549"
"2,983","0,019948975","0,016800991","0,012823734"
"2,984","0,019948975","0,016831477","0,01289192"
"2,985","0,019948975","0,016852538","0,012960105"
"2,986","0,019948975","0,0168736","0,013028291"
"2,987","0,019948975","0,016894662","0,013096476"
"2,988","0,019948975","0,016920593","0,013169532"
"2,989","0,019948975","0,016941971","0,013247458"
"2,99","0,019948975","0,016963349","0,013325384"
"2,991","0,019948975","0,016994151","0,013403311"
"2,992","0,019948975","0,017015528","0,013481237"
"2,993","0,019948975","0,017027481","0,013559163"
"2,994","0,019948975","0,017048859","0,013637089"
"2,995","0,019948975","0,017070236","0,013715015"
"2,996","0,019948975","0,017091614","0,013792942"
"2,997","0,019948975","0,017108437","0,013875738"
"2,998","0,019948975","0,017139555","0,013963405"
"2,999","0,019948975","0,017156379","0,014046202"
3,"0,019948975","0,017178072","0,014133869"
"3,001","0,019948975","0,017199766","0,014221536"
"3,002","0,019948975","0,017221459","0,014309203"
"3,003","0,019948975","0,017243153","0,01439687"
"3,004","0,019948975","0,017255422","0,014484537"
"3,005","0,019948975","0,017272245","0,014567334"
"3,006","0,019948975","0,017284514","0,014655001"
"3,007","0,019948975","0,017306207","0,014742668"
"3,008","0,019948975","0,017323346","0,014835205"
"3,009","0,019948975","0,01734991","0,014927742"
"3,01","0,019948975","0,017362179","0,015015409"
"3,011","0,019948975","0,017379318","0,015107947"
"3,012","0,019948975","0,017396457","0,015200484"
"3,013","0,019948975","0,017408726","0,015288151"
"3,014","0,019948975","0,017430736","0,015385559"
"3,015","0,019948975","0,017447875","0,015478096"
"3,016","0,019948975","0,017469884","0,015575504"
"3,017","0,019948975","0,017491894","0,015672912"
"3,018","0,019948975","0,017518458","0,015765449"
"3,019","0,019948975","0,017540467","0,015862857"
"3,02","0,019948975","0,017557607","0,015955394"
"3,021","0,019948975","0,017574746","0,016047932"
"3,022","0,019948975","0,017596755","0,01614534"
"3,023","0,019948975","0,01760934","0,016242747"
"3,024","0,019948975","0,01763135","0,016340155"
"3,025","0,019948975","0,017653359","0,016437563"
"3,026","0,019948975","0,017675369","0,016534971"
"3,027","0,019948975","0,017697378","0,016632378"
"3,028","0,019948975","0,017728813","0,016729786"
"3,029","0,019948975","0,017750822","0,016827194"
"3,03","0,019948975","0,017767961","0,016919731"
"3,031","0,019948975","0,017785101","0,017012269"
"3,032","0,019948975","0,01780224","0,017104806"
"3,033","0,019948975","0,017824249","0,017202214"
"3,034","0,019948975","0,017846259","0,017299622"
"3,035","0,019948975","0,017868268","0,01739703"
"3,036","0,019948975","0,017890278","0,017494437"
"3,037","0,019948975","0,017921712","0,017591845"
"3,038","0,019948975","0,017943722","0,017689253"
